,Name,Age,position1,position2,position3,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
447,Luca Zidane,24, GK,,,8,646,-,-,0.1,-,0.5,0.1,-,-,6.29
448,Beñat Turrientes,20, Midfielder,,,1(7),201,-,0.3,0.4,-,0.3,0.5,-,-,6.29
449,Edgar Méndez,32, M(LR),FW,,17(15),1614,0.8,0.1,1.6,-,0.5,0.7,-,-,6.29
450,Hugo Duro,22, AM(L),FW,,0(1),11,-,-,1,-,-,-,-,-,6.29
451,Marc Cucurella,23, D(CL),M(L),,0(1),22,-,-,-,-,-,-,-,-,6.29
452,Rubén Peña,30, D(R),M(LR),,1(6),127,0.3,0.7,1.1,-,0.1,0.6,-,-,6.28
453,Jason,27, M(R),,,1(4),74,0.8,0.2,0.6,-,0.2,0.2,-,-,6.28
454,Emerson Royal,23, D(R),M(R),,1(2),90,1,0.7,1,-,0.3,0.3,-,-,6.28
455,José Ángel Carmona,20, Defender,,,0(1),23,-,1,-,-,-,-,-,-,6.28
456,Sergio Santos,21, Defender,,,0(1),10,-,-,-,-,-,-,-,-,6.28
457,Iván Marcone,32, DMC,,,10(10),807,1.2,0.6,0.6,-,0.7,0.6,0.2,-,6.28
458,Amath Ndiaye,25, AM(L),,,9(10),884,1.1,0.4,1,-,0.3,0.5,-,-,6.28
459,Portu,30, AM(CLR),FW,,17(20),1587,0.4,0.2,0.5,-,0.2,0.4,0.1,-,6.28
460,Nolito,35, AM(CL),,,15(17),1384,0.8,0.3,0.7,-,0.1,1.1,-,-,6.28
461,Abdón Prats,29, FW,,,8(17),636,0.1,-,0.3,-,0.2,0.2,-,-,6.27
462,Nicolás Melamed,21, AM(L),,,7(24),1102,0.5,0.2,0.8,-,0.1,0.7,0.1,-,6.27
463,Alberto Soro,23, AM(LR),,,7(9),575,0.8,0.2,0.3,-,0.1,0.4,0.1,-,6.27
464,Näis Djouahra,22, Midfielder,,,1(6),209,1,0.3,0.4,-,0.1,0.6,-,-,6.27
465,Aarón Escandell,26, GK,,,4(1),284,-,-,-,-,1,0.2,-,-,6.27
466,Juan Iglesias,23, D(R),M(R),,7(13),713,1,0.5,0.8,0.2,1.1,0.5,0.1,-,6.27
467,Asier Villalibre,24, FW,,,3(16),540,0.2,0.1,0.5,-,0.4,0.1,0.1,-,6.27
468,Allan-Roméo Nyom,34, D(LR),M(R),,3(2),244,0.6,0.4,0.2,-,1.2,-,0.2,-,6.26
469,Santiago Arzamendia,24, M(L),,,5(9),464,1,0.3,0.4,0.1,0.4,0.5,-,-,6.26
470,Alejandro Primo,17, Goalkeeper,,,1,90,-,-,-,-,-,-,-,-,6.26
471,Aitor Ruibal,26, D(R),M(LR),,9(10),858,1.1,0.4,1.2,0.1,0.3,1.3,-,-,6.26
472,Nicolas Jackson,20, Forward,,,0(9),158,0.2,0.1,0.2,-,0.1,-,-,-,6.26
473,Unai Núñez,25, D(C),,,7(2),621,0.4,0.9,1.1,0.4,2.7,0.3,0.9,-,6.25
474,Mario Suárez,35, D(C),M(C),,8(6),710,0.6,0.5,1.2,0.3,2.5,0.4,0.3,-,6.25
475,Tomás Pina,34, M(C),,,16(13),1444,1,0.8,1.3,-,0.8,0.5,0.1,-,6.24
476,Julen Lobete,21, Forward,,,2(11),276,0.3,0.1,0.7,-,0.1,0.1,0.1,-,6.24
477,Iván Romero,21, Forward,,,2(3),178,0.4,0.4,0.8,-,-,-,-,-,6.24
478,José Mari,34, DMC,,,4(7),384,1.3,0.6,0.7,-,0.2,0.1,0.1,-,6.24
479,Myrto Uzuni,27, AM(L),FW,,9(6),859,0.5,0.7,0.9,-,0.5,0.1,0.1,-,6.24
480,Antonio Barragán,34, D(CR),M(R),,12(4),1023,1.3,1.1,1.2,0.4,2.1,0.4,0.2,-,6.24
481,Mario Hernández,23, Defender,,,5(4),394,1.1,0.4,0.4,-,0.7,0.4,-,-,6.24
482,Fran Mérida,32, AM(C),,,4(7),265,0.6,0.5,0.5,-,0.1,0.5,-,-,6.24
483,Javier Pastore,32, AM(CLR),,,7(7),526,0.5,0.3,0.5,-,0.1,0.6,0.1,-,6.24
484,Koffi,20, Defender,,,1(2),78,-,-,0.3,-,-,0.7,-,-,6.23
485,Nicolás Serrano,19, Forward,,,3(11),308,0.6,0.1,0.6,-,0.1,0.5,0.1,-,6.23
486,Darío Poveda,25, Forward,,,3(12),372,0.1,0.1,0.2,-,0.1,0.3,0.1,-,6.23
487,Clément Grenier,31, M(CL),,,0(5),57,-,-,0.4,-,0.2,-,0.2,-,6.23
488,Javi Llabrés,19, Midfielder,,,1(4),129,0.4,-,-,-,-,0.2,-,-,6.23
489,Vitolo,32, M(CLR),FW,,1(6),217,0.4,0.1,1,-,0.1,0.4,-,-,6.23
490,Oier Zarraga,23, M(R),,,8(23),1151,0.4,0.6,0.5,-,0.3,0.8,0.3,-,6.23
491,Ander Martín,21, Forward,,,1(4),85,0.2,0.6,0.8,-,0.2,-,-,-,6.23
492,Martín Calderón,23, Midfielder,,,1(5),111,0.3,0.2,0.7,-,0.5,-,-,-,6.22
493,Rober Ibáñez,29, AM(R),,,1(3),91,0.8,0.3,-,-,0.3,0.3,-,-,6.22
494,Jaume Doménech,31, GK,,,4(1),343,-,-,-,-,0.8,-,-,-,6.22
495,Gabriel Veiga,20, Midfielder,,,0(7),102,0.7,0.6,0.1,-,0.1,1.3,-,-,6.22
496,Iñigo Pérez,34, D(L),M(CL),,4(6),337,0.3,-,-,-,0.3,0.2,-,-,6.22
497,Miguelón,26, D(R),,,1(1),70,1,-,-,-,1.5,-,-,-,6.22
498,Álvaro Jiménez,27, M(R),,,1(8),228,0.7,0.3,0.4,-,-,0.3,-,-,6.21
499,Pablo Piatti,33, M(CLR),,,3(7),307,0.9,0.2,0.8,-,0.2,0.5,0.1,-,6.21
500,Nikola Vukcevic,30, DMC,,,0(6),114,0.5,0.3,0.7,-,0.2,0.2,-,-,6.21
501,Jakub Jankto,26, M(CLR),,,7(8),585,0.7,0.3,0.2,0.1,0.5,0.5,-,-,6.2
502,Carlos Bacca,35, FW,,,5(13),509,0.2,0.1,0.2,-,0.2,0.2,-,-,6.2
503,Yusuf Demir,19, Forward,,,2(4),191,0.5,0.3,-,-,0.2,0.5,-,-,6.2
504,Tachi,24, D(C),,,2(3),238,1.2,0.2,0.6,0.6,1.8,0.4,0.6,-,6.2
505,Germán Valera,20, Forward,,,0(3),49,1,-,1,-,0.3,-,-,-,6.2
506,Roberto Soldado,37, FW,,,7(11),664,0.2,0.1,0.5,0.1,0.4,0.1,-,-,6.2
507,Loren Morón,28, FW,,,4(17),556,0.3,0.1,0.5,-,0.4,0.6,-,-,6.2
508,Matías Arezo,19, Forward,,,1(7),156,0.6,0.1,0.4,-,0.1,0.6,-,-,6.2
509,Miguel De la Fuente,22, FW,,,10(12),828,0.3,-,0.9,-,0.3,0.6,-,-,6.19
510,Jordi Mboula,23, AM(R),,,5(6),433,0.7,0.3,0.5,-,0.2,0.4,0.1,-,6.19
511,Peter,19, Midfielder,,,0(3),25,-,0.3,-,-,-,-,-,-,6.19
512,Sergio Postigo,33, D(C),,,10(3),849,0.8,0.5,0.4,0.5,3.5,0.3,0.4,-,6.19
513,Monchu,22, M(C),,,7(7),665,1.1,0.3,2.1,-,0.3,0.4,0.2,-,6.18
514,Facundo Pellistri,20, AM(R),,,6(15),665,0.4,0.3,0.4,-,0.2,0.4,0.1,-,6.18
515,José Pozo,26, AM(C),,,0(5),68,0.4,-,0.6,-,0.2,0.2,-,-,6.18
516,Diego Conde,23, Goalkeeper,,,0(1),5,-,-,-,-,-,-,-,-,6.18
517,Isma Ruiz,21, Midfielder,,,3(5),282,0.4,0.4,0.3,-,0.3,1,0.3,-,6.18
518,Enric Franquesa,25, Defender,,,6(10),618,0.3,0.4,0.4,0.1,0.5,0.1,-,-,6.18
519,Daniel Villahermosa,21, Midfielder,,,0(1),22,-,-,-,-,1,-,-,-,6.17
520,Daniel Wass,33, D(LR),M(CLR),,0(1),45,-,-,1,-,3,-,-,-,6.17
521,Saul García,27, Defender,,,0(1),3,1,-,-,-,-,-,-,-,6.17
522,Koba Koindredi,20, Midfielder,,,1(9),175,0.4,0.4,0.8,-,0.4,0.4,-,-,6.16
523,Diego Lainez,21, AM(R),,,1(6),136,0.1,0.1,0.6,-,-,0.4,-,-,6.16
524,José Macías,22, Forward,,,2(5),202,0.1,0.1,0.1,-,-,0.1,-,-,6.16
525,Pere Pons,29, M(C),,,17(10),1376,1,0.2,0.9,-,0.4,0.5,-,-,6.16
526,Manu Vallejo,25, FW,,,2(9),366,0.7,-,0.4,-,0.2,0.8,-,-,6.15
527,José Fontán,22, D(CL),,,3(6),274,0.6,1.1,1.1,0.1,1.1,0.4,0.1,-,6.15
528,Kévin Rodrigues,28, D(L),M(L),,5(8),434,1.2,0.5,0.4,0.1,0.3,0.3,0.1,-,6.15
529,Iván Chapela,23, Forward,,,4(5),400,0.4,0.4,0.4,-,0.6,0.2,0.1,-,6.15
530,Alex Petxarroman,25, Defender,,,1(16),401,0.7,0.2,0.6,-,0.4,0.2,0.1,-,6.15
531,Oier Sanjurjo,36, D(CR),M(C),,9(17),751,0.4,-,0.7,-,0.3,0.7,0.1,-,6.15
532,Orbelín Pineda,26, Midfielder,,,0(7),94,0.6,-,0.3,-,0.1,0.1,-,-,6.14
533,Balde,18, Defender,,,2(3),188,0.4,0.2,0.8,-,-,-,0.4,-,6.14
534,Dídac Vilá,32, D(L),M(L),,1(8),197,0.8,0.3,0.8,0.1,0.9,0.6,0.1,-,6.14
535,Augusto Solari,30, AM(CR),,,4(22),700,0.9,0.3,0.9,-,0.3,0.8,0.2,-,6.14
536,Sergio Rico,28, GK,,,14,1260,-,-,-,-,0.6,-,-,-,6.13
537,Wu Lei,30, AM(CLR),FW,,4(19),461,0.1,0.2,0.2,-,0.1,0.2,-,-,6.13
538,Álvaro Bastida,18, Midfielder,,,2(4),195,1.2,0.5,0.2,-,0.2,0.2,-,-,6.13
539,Jaime Mata,33, FW,,,5(18),664,0.3,-,1.1,-,0.2,0.3,-,-,6.13
540,John Guidetti,30, FW,,,2(8),274,0.2,-,0.9,-,-,0.1,-,-,6.12
541,Javier López,20, D(L),,,4(5),458,0.9,0.4,0.7,0.1,1.2,0.2,0.1,-,6.12
542,Alejandro Cantero,21, FW,,,4(21),597,0.2,-,0.5,-,-,0.3,-,-,6.12
543,Hugo Álvarez,18, Midfielder,,,0(1),10,1,-,-,-,1,-,-,-,6.12
544,Landry Dimata,24, FW,,,4(13),537,0.1,0.1,0.8,-,0.4,0.2,-,-,6.12
545,Marcos Mauro,31, D(C),,,1(2),136,0.3,0.3,0.3,0.7,3,0.7,0.3,-,6.12
546,Jaume Grau,25, DMC,,,0(1),2,1,-,-,-,-,1,-,-,6.11
547,Loren Morón,28, FW,,,0(1),3,1,-,-,-,-,-,-,-,6.11
548,Mamadou Sylla,28, FW,,,4(9),391,0.2,0.1,0.6,-,0.4,0.1,-,-,6.11
549,Josema,26, D(CL),,,1(5),181,0.5,-,0.5,-,1.8,0.3,0.2,-,6.11
550,Luismi Cruz,21, Midfielder,,,0(2),12,-,-,-,-,-,-,-,-,6.1
551,Jonathan Silva,27, D(CL),M(L),,1(8),222,1.1,0.3,1.1,0.1,0.8,0.6,-,-,6.1
552,Yan Eteki,24, DMC,,,2(10),337,0.5,0.3,1.5,-,0.5,0.3,0.3,-,6.1
553,Dani Raba,26, AM(CR),,,0(7),83,0.1,-,0.6,-,0.3,0.1,-,-,6.1
554,Marc Pubill,18, Defender,,,5(6),512,1.1,0.4,1,0.2,0.6,0.4,0.2,-,6.1
555,Martín Cáceres,35, D(CLR),M(R),,9(1),670,0.2,1.1,0.8,0.2,1.5,0.4,0.2,-,6.09
556,Juan Cala,32, D(C),,,11(4),948,0.6,0.8,0.7,0.2,3.7,0.6,0.4,-,6.09
557,Unai Ropero,20, Midfielder,,,0(1),11,-,1,-,-,-,-,-,-,6.08
558,Víctor Camarasa,28, M(CR),,,0(7),102,0.3,0.3,0.3,-,0.3,0.1,0.1,-,6.08
559,Rubén Iranzo,19, Defender,,,1(3),134,0.8,0.5,0.5,0.5,1.5,1.3,-,-,6.08
560,Mamadou Sylla,28, FW,,,1(11),247,0.1,0.3,0.7,-,0.3,0.1,-,-,6.07
561,Estanis Pedrola,18, Forward,,,0(1),10,1,-,1,-,-,-,-,-,6.07
562,Manu Vallejo,25, FW,,,0(9),90,0.2,-,0.7,-,0.1,0.1,-,-,6.07
563,Eray Cömert,24, D(C),,,5(3),408,0.6,0.3,0.4,0.8,0.8,0.4,0.3,-,6.07
564,Milutin Osmajic,22, Forward,,,2(8),251,0.1,0.1,0.3,-,0.3,-,-,-,6.06
565,Aleix Febas,26, AM(C),,,1(3),115,1,-,0.5,-,-,0.5,-,-,6.06
566,Florin Andone,29, FW,,,1(4),174,0.2,-,0.6,-,0.2,0.2,-,-,6.06
567,Álvaro Vadillo,27, AM(LR),,,0(3),6,0.3,-,0.3,-,0.3,0.3,-,-,6.06
568,Iker Benito,19, Forward,,,1(3),117,0.5,-,0.3,-,0.3,0.3,-,-,6.06
569,Carlo García,21, Midfielder,,,0(1),6,-,-,-,-,-,-,-,-,6.05
570,Joan Sastre,25, D(R),,,2(5),255,0.9,0.3,0.4,0.1,1.4,0.1,-,-,6.05
571,Lago Junior,31, M(L),,,1(5),175,0.5,0.3,0.8,-,0.3,0.3,-,-,6.05
572,Dani Raba,26, AM(CR),,,0(2),24,1,0.5,0.5,-,-,0.5,-,-,6.05
573,Tomás Mendes,17, Midfielder,,,0(1),8,-,-,-,-,1,-,-,-,6.04
574,Víctor Gómez,22, D(R),M(R),,0(1),3,-,-,-,-,-,-,-,-,6.04
575,Yacine Qasmi,31, Forward,,,0(1),3,-,-,-,-,-,-,-,-,6.03
576,Aleksander Sedlar,30, D(C),,,3(7),401,0.5,0.5,0.9,0.2,1.8,0.2,0.4,-,6.02
577,Erick Cabaco,27, D(C),,,6(5),405,0.2,0.4,0.6,0.5,0.7,0.3,0.2,1,6.02
578,Alejandro Asensio,21, Forward,,,0(2),12,-,-,-,-,-,-,-,-,6.02
579,Mario Dominguez,18, Midfielder,,,0(2),23,-,-,0.5,-,0.5,-,-,-,6.02
580,David Timor,32, D(C),M(C),,3(4),339,0.1,0.1,0.9,0.1,0.6,0.4,0.3,-,6.01
581,Álvaro Sanz,21, Midfielder,,,0(2),27,-,-,-,-,-,0.5,-,-,6.01
582,Ander Capa,30, D(R),M(R),,0(1),3,-,-,-,-,-,-,-,-,6.01
583,Omar Faraj,20, Forward,,,0(1),3,1,-,1,-,-,-,-,-,6.01
584,Adrián Butzke,23, FW,,,0(1),1,-,-,-,-,-,-,-,-,6
585,Benjamin Lecomte,31, GK,,,1,1,-,-,-,-,-,-,-,-,6
586,Giuliano Simeone,19, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6
587,Luca Koleosho,17, Midfielder,,,0(1),1,-,-,2,-,-,-,-,-,6
588,Miguel Baeza,22, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,6
589,Mika Mármol,20, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6
590,Nikita Iosifov,21, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,6
591,Peru Nolaskoain,23, Defender,,,0(1),1,-,-,1,-,-,-,-,-,6
592,Raúl García,21, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6
593,Valentino Fattore,20, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6
594,Gori,20, Midfielder,,,0(1),8,-,-,1,-,-,-,-,-,5.99
595,Iván Martín,23, Midfielder,,,2(4),166,0.2,0.2,0.3,-,0.2,0.2,-,-,5.99
596,Álvaro Aguirre,22, Forward,,,0(1),8,-,-,-,-,-,-,-,-,5.98
597,Matthew Hoppe,21, FW,,,1(4),130,0.2,-,0.8,-,-,0.6,-,-,5.98
598,Javier Serrano,19, Midfielder,,,1(4),67,0.6,0.6,0.8,-,0.4,0.4,-,-,5.97
599,Barbero,23, Forward,,,0(6),16,-,-,0.3,-,0.2,-,-,-,5.97
600,Andrés Martín,22, Forward,,,1(6),182,-,-,0.4,-,-,0.1,-,-,5.96
601,Jesús Santiago,18, Midfielder,,,0(3),81,0.7,-,0.3,-,0.3,0.7,-,-,5.96
602,Jon Morcillo,23, AM(L),,,0(7),49,0.4,-,0.3,-,-,0.1,-,-,5.96
603,Javi Díaz,25, Goalkeeper,,,1,90,-,-,-,-,-,-,-,-,5.94
604,Juan Latasa,21, Forward,,,0(1),8,-,-,-,-,-,-,-,-,5.94
605,Cristhian Mosquera,17, Defender,,,3(3),211,0.7,0.5,0.7,-,0.2,0.5,-,-,5.91
606,Hugo Sotelo,18, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,5.91
607,Chema Rodríguez,30, D(CL),,,2,47,-,-,1,-,-,0.5,-,-,5.89
608,Juanlu Sánchez,18, Midfielder,,,0(1),4,1,-,1,-,-,1,-,-,5.89
609,Marc Tenas,21, Forward,,,0(3),51,0.3,-,1,-,-,-,-,-,5.88
610,Dominik Greif,25, GK,,,1,90,-,-,-,-,-,-,-,-,5.86
611,Jesús Areso,22, Defender,,,2(1),189,1,-,1,0.3,0.7,0.7,-,-,5.83
612,Javier Ontiveros,24, AM(LR),,,0(3),36,-,0.3,0.3,-,-,0.7,-,-,5.81
613,Pedro Benito,22, Forward,,,0(1),31,-,-,3,-,-,1,-,-,5.81
614,Sergio Barcia,21, Midfielder,,,1,77,-,1,-,1,-,-,1,-,5.62
615,Juan Pérez,25, GK,,,2,180,-,-,-,-,1,0.5,-,-,5.44
616,Joan García,21, Goalkeeper,,,1(1),107,-,0.5,-,-,0.5,-,-,-,5
617,Josep Gayá,21, Defender,,,1,59,-,1,-,-,3,-,-,-,4.74
