Player.1,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Mattia Zaccagni Verona,26, AM(CL),FW,,2,2,-,2,2.5,3.5,3.5,-,4,1,8.47,180
Luca Gemello Torino,21, Goalkeeper,,,1,-,-,-,-,-,-,-,-,-,7.71,90
Domenico Berardi Sassuolo,27, AM(R),FW,,33,15,14,3.3,2.5,0.9,2.3,0.3,1.3,1.9,7.43,2838
Rafael Leão AC Milan,22, AM(L),FW,,31(3),11,8,2.9,1.3,2.9,1.3,0.2,1.5,2.1,7.37,2621
Sergej Milinkovic-Savic Lazio,27, AM(C),,,36(1),11,11,2,1.4,1.2,1.2,0.1,1.3,2.7,7.36,3111
Lorenzo Pellegrini Roma,25, M(C),,,27(1),9,5,3.3,2.4,1.5,1.8,0.3,0.9,2.3,7.34,2300
Dusan Vlahovic Fiorentina,22, FW,,,21,17,2,3.6,1,1,2.3,0.9,2,3.9,7.33,1862
Ciro Immobile Lazio,32, FW,,,31,27,2,3.8,0.9,0.6,1.3,0.4,1.4,2.5,7.31,2718
Luis Muriel Atalanta,31, AM(CL),FW,,17(10),9,8,2.1,2.2,2.3,1,0.3,1.7,2.3,7.3,1543
Hakan Çalhanoglu Inter,28, M(CLR),FW,,33(1),7,12,1.9,2.6,0.4,0.8,-,0.6,1.3,7.28,2509
Wisdom Amey Bologna,16, Defender,,,1,-,-,-,-,-,2,-,-,-,7.27,72
Victor Osimhen Napoli,23, FW,,,23(4),14,2,3.4,0.6,1.1,1.4,0.7,1.2,2.8,7.22,1993
Ivan Perisic Inter,33, M(CLR),FW,,35,8,7,1.3,1.6,0.7,0.2,0.4,0.2,1.4,7.22,2844
Paulo Dybala Juventus,28, AM(CR),FW,,26(3),10,5,3.4,1.3,1.6,1.7,0.2,1,2.4,7.22,2074
Bremer Torino,25, D(C),,,33,3,1,0.8,0.2,0.5,0.6,0.2,0.2,0.9,7.22,2895
Gianluca Caprari Verona,28, AM(CLR),FW,,33(2),12,7,1.9,1.8,1.9,2.1,0.4,1.5,2.7,7.2,2755
Juan Cuadrado Juventus,34, D(R),M(CLR),FW,28(5),4,4,1.1,1.8,1.4,1.6,-,0.5,1.4,7.19,2496
Lautaro Martínez Inter,24, FW,,,28(7),21,3,3.4,0.8,0.6,1.3,0.3,0.7,1.8,7.18,2302
Tammy Abraham Roma,24, FW,,,36(1),17,4,2.6,1,1,1.3,0.5,1.1,2.3,7.17,3099
Theo Hernández AC Milan,24, D(L),M(L),,30(2),5,6,1.3,1.6,1.5,2.3,0.3,0.8,1.7,7.16,2713
Marcelo Brozovic Inter,29, M(CR),,,35,2,1,0.9,1,0.8,0.9,-,0.6,1.1,7.13,2951
Nicolò Barella Inter,25, AM(C),,,36,3,12,1.9,1.8,1,1.4,0.1,1.1,1.6,7.13,2933
Fabián Ruiz Napoli,26, M(CL),,,29(3),7,4,1.3,1,0.4,0.6,-,0.3,0.9,7.1,2398
Lorenzo Insigne Napoli,31, AM(CL),FW,,28(4),11,9,2.9,2,1.3,0.7,0.2,0.9,1.6,7.09,2311
Wladimiro Falcone Sampdoria,27, GK,,,9(1),-,-,-,-,-,0.1,-,-,-,7.08,855
Kalidou Koulibaly Napoli,30, D(C),,,27,3,3,0.4,0.4,0.7,0.4,-,0.1,0.6,7.08,2406
Edin Dzeko Inter,36, FW,,,27(9),13,5,2.4,1.1,0.5,1.1,0.1,0.9,2.2,7.07,2476
Duván Zapata Atalanta,31, FW,,,20(4),10,4,3.4,1.6,1.2,1.1,0.4,1.8,3.6,7.06,1732
André-Frank Zambo Anguissa Napoli,26, M(C),,,21(4),-,2,0.8,0.9,1.8,1.1,-,0.9,1.8,7.05,1925
Giovanni Di Lorenzo Napoli,28, D(CLR),M(R),,33,1,5,0.6,1,0.6,1.4,0.2,0.8,0.7,7.04,2873
Gerard Deulofeu Udinese,28, AM(CLR),FW,,31(3),13,5,2.3,2.4,1.5,0.9,1,1.3,2.9,7.04,2628
Sandro Tonali AC Milan,22, DMC,,,31(5),5,2,1,1.2,0.8,1.4,0.1,0.6,0.9,7.02,2608
Felipe Anderson Lazio,29, M(CLR),FW,,33(5),6,8,1.2,1.3,1.5,1,0.2,1,2.3,7.02,2900
Nicolás González Fiorentina,24, M(CLR),FW,,26(7),7,6,2.2,1.1,1.7,2.9,0.2,1.2,2.9,7.02,2361
Mattia Zaccagni Lazio,26, AM(CL),FW,,21(8),4,5,1.1,0.9,1.6,2.6,0.1,0.4,1.4,7.01,1881
Abdelhamid Sabiri Sampdoria,25, AM(CL),FW,,9(5),3,2,1.1,0.9,1.2,2.4,0.1,1.3,2.3,7,895
José Luis Palomino Atalanta,32, D(C),,,30(4),1,-,0.4,0.1,0.2,0.5,-,0.2,0.4,7,2674
Henrikh Mkhitaryan Roma,33, M(CLR),FW,,29(2),5,6,1.8,1.3,1.1,1.6,0.2,0.9,1.9,6.99,2505
Olivier Giroud AC Milan,35, FW,,,22(7),11,3,2.2,0.9,0.1,0.8,0.4,0.4,2,6.99,1905
Fikayo Tomori AC Milan,24, D(CR),,,30(1),-,-,0.4,0.1,0.3,0.4,-,-,0.5,6.98,2719
Mário Rui Napoli,31, D(L),M(L),,34,-,6,0.9,1.2,0.4,1.8,0.1,0.4,0.7,6.98,3002
Milan Djuric Salernitana,32, FW,,,23(10),5,3,1.5,1,0.2,1.4,0.2,0.6,1.1,6.97,2173
Luis Alberto Lazio,29, AM(CL),FW,,27(7),5,10,1.4,1.9,0.8,0.8,-,0.7,0.9,6.96,2363
Francesco Bardi Bologna,30, GK,,,2,-,-,-,-,-,0.5,-,-,-,6.96,178
Federico Chiesa Juventus,24, M(CLR),FW,,11(3),2,2,2,1.2,1.5,1.1,0.1,1.1,1.4,6.94,868
Bryan Cristante Roma,27, D(C),M(C),,29(5),2,-,1.2,0.7,0.7,0.4,-,0.4,0.6,6.94,2674
Antonio Candreva Sampdoria,35, M(CLR),,,36,7,10,2.1,2.2,0.6,1.3,0.4,1,1.6,6.94,3132
Franck Kessié AC Milan,25, M(C),,,25(6),6,-,1.1,0.9,1.1,1,-,0.9,1.2,6.94,2312
Danilo Juventus,30, D(CLR),DMC,,22,1,1,0.6,0.6,0.2,0.5,-,0.2,0.4,6.93,1895
Sergio Romero Venezia,35, GK,,,16,-,-,-,0.1,-,0.1,-,-,-,6.93,1440
Mike Maignan AC Milan,26, GK,,,32,-,1,-,0.1,-,0.3,-,-,0.1,6.92,2880
Robin Gosens Atalanta,27, D(L),M(CL),,5(1),1,-,2.5,1,-,0.8,0.2,0.2,1,6.92,462
Antonin Barak Verona,27, AM(C),,,27(2),11,4,1.8,1,1.1,0.6,0.1,1.9,1.4,6.91,2348
Ruslan Malinovskyi Atalanta,29, M(CR),FW,,19(11),6,4,1.9,1.5,1.6,1.4,0.1,1.6,2.3,6.91,1603
Luca Lezzerini Venezia,27, GK,,,6,-,-,-,-,-,0.2,-,-,-,6.9,496
Simone Verdi Salernitana,29, AM(CLR),FW,,11(4),5,-,2.4,1.3,1.8,1.3,0.1,1.3,1.3,6.9,838
Alessandro Bastoni Inter,23, D(C),,,29(2),1,3,0.3,0.5,0.4,0.9,-,0.2,0.7,6.9,2323
Pedro Lazio,34, M(CLR),FW,,25(7),9,5,1.1,0.9,1,1.2,0.2,0.8,1.7,6.89,2043
Hamed Traorè Sassuolo,22, AM(CLR),,,21(10),7,2,1.6,1.2,2,1,0.1,1.4,1.5,6.89,1780
Giovanni Simeone Verona,26, AM(R),FW,,32(3),17,5,2,0.7,0.7,1.7,1,2.3,3.9,6.89,2669
Davide Calabria AC Milan,25, D(LR),M(R),,24(2),2,3,1.4,0.7,0.4,1.1,-,0.2,0.6,6.89,2124
Matthijs de Ligt Juventus,22, D(C),,,29(2),3,1,0.6,0.3,0.1,0.5,0.1,0.1,0.4,6.87,2675
Alex Meret Napoli,25, GK,,,7,-,-,-,-,-,0.7,-,-,-,6.87,620
Guglielmo Vicario Empoli,25, GK,,,38,-,-,-,-,-,0.2,-,-,-,6.87,3420
Lukasz Skorupski Bologna,31, GK,,,36,-,-,-,-,-,0.1,-,-,-,6.86,3240
Pierre Kalulu AC Milan,22, D(CR),,,21(7),1,2,0.2,0.3,0.2,0.2,0.1,0.2,0.8,6.86,1939
Etrit Berisha Torino,33, GK,,,10,-,-,-,-,-,0.3,-,-,-,6.86,900
Junior Messias AC Milan,31, AM(CR),FW,,14(12),5,2,1.7,0.8,1.2,0.9,0.1,0.7,1.8,6.86,1430
Mario Pasalic Atalanta,27, M(CL),,,24(13),13,6,1.3,1.1,0.4,0.4,0.2,0.6,1.6,6.86,2010
Dries Mertens Napoli,35, AM(CLR),FW,,16(14),11,1,1.5,1.1,0.6,0.7,0.2,0.3,0.8,6.86,1389
Marko Arnautovic Bologna,33, AM(CLR),FW,,32(1),14,1,2.8,1.3,1.1,0.6,0.4,1.1,2.5,6.85,2706
Hirving Lozano Napoli,26, AM(LR),FW,,20(10),5,5,1.7,0.9,1,1.1,0.5,1.1,1.7,6.85,1622
Sasa Lukic Torino,25, M(C),,,34(1),5,4,0.9,0.9,0.8,1.3,-,0.2,1.2,6.85,2987
Dusan Vlahovic Juventus,22, FW,,,12(3),7,1,2.9,0.6,0.7,1.3,0.8,1.9,3.7,6.85,1078
Beto Udinese,24, FW,,,24(4),11,-,2.3,0.7,1.4,0.9,0.5,1.9,3.7,6.84,2175
Adrien Tameze Verona,28, M(C),,,26(12),4,2,0.6,0.7,0.9,0.9,0.1,0.7,1.3,6.84,2580
Jerdy Schouten Bologna,25, DMC,,,16(1),1,1,0.4,0.7,1.3,0.4,-,0.6,1.5,6.84,1394
Josip Ilicic Atalanta,34, AM(CLR),FW,,8(12),3,4,1.6,1.7,1.4,1.9,0.1,0.5,2,6.84,837
Álvaro Morata Juventus,29, AM(L),FW,,26(9),9,7,1.7,1.3,0.7,2.2,0.6,1.2,2.2,6.83,2312
Nicolás Domínguez Bologna,23, DMC,,,23(5),-,3,0.8,1,0.5,1.4,-,0.8,1.2,6.83,2027
Amir Rrahmani Napoli,28, D(CL),,,33,4,-,0.7,0.2,0.2,0.7,-,0.2,0.3,6.83,2928
Adrian Semper Genoa,24, GK,,,1,-,-,-,-,-,-,-,-,-,6.83,90
Zlatan Ibrahimovic AC Milan,40, FW,,,11(12),8,3,2.2,1,0.2,0.4,0.8,0.4,1,6.82,1009
Gianluca Scamacca Sassuolo,23, FW,,,25(11),16,-,2.2,0.7,0.6,0.6,0.3,1.4,2.1,6.82,2155
David Ospina Napoli,33, GK,,,31,-,-,-,-,-,0.3,-,-,-,6.82,2790
Teun Koopmeiners Atalanta,24, D(C),M(C),,23(7),4,1,0.9,1.6,0.7,0.7,0.2,0.6,1.4,6.82,2129
Éderson Salernitana,22, DMC,,,13(2),2,1,1.4,0.6,1.3,2.3,0.1,1.1,1.6,6.82,1153
Riccardo Stivanello Bologna,18, Defender,,,0(1),-,-,-,-,-,1,-,-,1,6.82,45
Adrien Rabiot Juventus,27, DMC,M(L),,28(4),-,2,0.8,0.7,1.4,0.9,0.1,0.8,1.2,6.82,2294
Milan Skriniar Inter,27, D(C),,,35,3,-,0.7,0.3,0.3,0.7,0.1,0.2,0.5,6.82,3150
Denzel Dumfries Inter,26, D(R),M(R),,21(12),5,4,1.2,0.8,0.5,1.1,0.1,0.7,1.2,6.81,2028
Jordan Veretout Roma,29, M(C),,,26(10),4,8,0.8,1.5,0.4,0.6,-,0.3,0.7,6.81,2329
Manuel Locatelli Juventus,24, M(C),,,23(8),3,4,0.7,0.6,0.6,0.8,0.1,0.5,0.8,6.81,2161
Wilfried Stephane Singo Torino,21, M(R),,,32(3),3,4,1.2,0.7,1.2,1.7,0.2,0.5,1.9,6.8,2626
Simone Bastoni Spezia,25, D(L),DMC,M(L),26(5),3,3,0.9,1.5,1.4,1.1,-,1,2,6.8,2291
Szymon Zurkowski Empoli,24, M(C),,,29(6),6,2,1.3,0.6,1.1,1.9,-,1,1.9,6.8,2320
Giorgio Altare Cagliari,23, D(C),,,17(2),1,-,0.9,0.4,0.4,0.5,0.1,0.2,0.3,6.8,1469
Samir Udinese,27, D(CL),,,17,-,-,0.4,0.2,0.2,0.9,-,0.2,0.5,6.8,1427
Ibañez Roma,23, D(C),,,32(2),3,-,0.6,0.3,0.3,1.4,-,0.4,1,6.8,2888
Iyenoma Udogie Udinese,19, M(L),,,29(6),5,4,0.8,0.8,1.1,1,0.1,1,1.4,6.8,2486
Milan Badelj Genoa,33, M(C),,,34,1,-,0.6,0.8,1,0.6,-,0.8,1.4,6.79,2853
Sérgio Oliveira Roma,30, DMC,,,13(1),2,1,0.9,1.1,0.6,1.8,-,0.7,0.6,6.79,902
Samir Handanovic Inter,37, GK,,,37,-,-,-,-,-,0.1,-,-,-,6.79,3330
Petar Stojanovic Empoli,26, D(R),,,32(1),1,1,0.3,1.1,1.6,0.7,0.1,1.1,1.7,6.79,2741
Ismaël Bennacer AC Milan,24, DMC,,,15(16),2,1,0.5,0.7,1.2,1.4,-,0.8,0.9,6.78,1523
Morten Frendrup Genoa,21, DMC,,,6(4),-,-,0.4,0.4,0.3,0.4,-,0.3,1.5,6.78,694
Marten de Roon Atalanta,31, D(C),DMC,,28(2),3,-,0.8,0.2,0.2,0.5,-,0.2,0.4,6.78,2549
Marco Faraoni Verona,30, D(R),M(R),,30(2),4,6,0.9,0.6,0.4,1.1,0.2,0.4,1.6,6.77,2583
João Pedro Cagliari,30, AM(CLR),FW,,37,13,4,2.5,0.8,0.9,2.3,0.8,1,2.9,6.77,3325
Josip Brekalo Torino,23, AM(CLR),FW,,26(6),7,2,1.4,1.9,1.3,0.7,0.2,1.2,1.6,6.77,2297
Davide Frattesi Sassuolo,22, DMC,,,35(1),4,3,1.9,0.8,1.2,1.6,-,0.6,1.6,6.77,2885
Federico Dimarco Inter,24, D(CL),M(L),,13(19),2,2,1.2,1.5,0.3,0.4,0.1,0.3,0.4,6.77,1422
Ivan Provedel Spezia,28, GK,,,31,-,-,-,-,-,0.1,-,-,-,6.76,2762
Maxime Lopez Sassuolo,24, M(CR),,,33(2),2,2,0.5,1.4,0.9,0.9,-,0.8,1.1,6.76,2942
Pablo Marí Udinese,28, D(C),,,15,2,-,0.7,0.3,0.1,0.3,-,0.1,0.8,6.76,1342
Cristiano Biraghi Fiorentina,29, D(L),M(L),,37,4,1,1,1.9,0.3,1,0.2,0.2,0.7,6.76,3167
Merih Demiral Atalanta,24, D(C),,,22(6),1,2,0.9,0.1,0.1,0.6,0.1,0.2,0.5,6.75,1916
Giacomo Bonaventura Fiorentina,32, M(CLR),,,28(3),4,5,1.5,1.1,1,1.6,0.1,0.6,1.2,6.75,2280
Musa Barrow Bologna,23, AM(CL),FW,,25(9),6,6,2.1,1.3,0.9,0.7,0.2,1.5,1.9,6.75,2147
Nikola Milenkovic Fiorentina,24, D(CR),,,34,1,-,0.7,0.1,0.1,0.6,-,0.1,0.3,6.75,2932
Giacomo Raspadori Sassuolo,22, AM(CL),FW,,32(4),10,5,2,1.2,1,0.9,0.1,1.3,2.4,6.75,2757
Emil Bohinen Salernitana,23, M(C),,,8(3),-,1,0.4,1,1,1.2,0.1,0.8,1,6.75,699
Chris Smalling Roma,32, D(CR),,,23(4),3,-,0.4,0.1,0.1,0.6,-,-,0.2,6.74,2088
Alessio Romagnoli AC Milan,27, D(CL),,,16(3),1,-,0.6,0.2,0.1,0.7,0.2,-,0.2,6.74,1408
Giorgio Chiellini Juventus,37, D(C),,,16(5),-,-,0.2,0.3,0.1,1,0.1,-,0.3,6.74,1354
Andrea Pinamonti Empoli,23, FW,,,32(4),13,2,2.5,0.8,0.5,1.6,0.5,1.3,2,6.74,2871
Francesco Acerbi Lazio,34, D(C),,,29(1),4,-,0.5,0.2,0.1,0.5,0.1,0.1,0.4,6.73,2530
Mattia Bani Genoa,28, D(C),,,13(4),-,-,0.5,0.2,0.1,1.1,-,-,0.5,6.73,1214
Domenico Criscito Genoa,35, D(CL),M(L),,18(2),6,1,1.2,0.5,0.4,1.4,-,0.5,0.7,6.73,1622
Rafael Tolói Atalanta,31, D(C),,,16(4),1,1,0.6,0.4,0.4,0.5,-,0.3,0.6,6.73,1440
Nicolò Rovella Genoa,20, DMC,,,16(5),-,3,0.8,1.4,0.8,1.1,0.1,0.8,1,6.73,1467
Wojciech Szczesny Juventus,32, GK,,,33,-,-,-,0.1,-,0.1,-,-,-,6.73,2970
Lucas Martínez Fiorentina,26, D(C),,,16(4),1,-,0.8,0.3,0.6,0.6,-,0.4,0.6,6.73,1431
Ethan Ampadu Venezia,21, D(C),DMC,,26(3),-,3,0.2,0.5,0.4,0.9,-,0.3,0.7,6.73,2289
Weston McKennie Juventus,23, D(C),M(CLR),,15(6),3,-,1.1,1,1,0.2,-,0.9,1,6.73,1372
Stefan de Vrij Inter,30, D(C),,,28(2),-,-,0.7,-,0.2,0.2,-,0.1,0.2,6.73,2413
Giorgos Kyriakopoulos Sassuolo,26, D(L),,,22(7),-,5,1,1.2,1.2,1.3,0.1,0.7,0.8,6.73,1973
Alberto Grassi Cagliari,27, DMC,,,26(4),-,2,0.8,0.5,0.6,2,-,0.5,0.9,6.73,2185
Stanislav Lobotka Napoli,27, DMC,,,19(4),1,-,0.1,0.7,0.6,1.5,-,0.5,0.6,6.73,1687
Darko Lazovic Verona,31, M(CLR),,,32(2),1,7,1.4,1.3,0.8,0.2,0.3,0.2,1,6.72,2783
Filip Djuricic Sassuolo,30, AM(CLR),FW,,9(3),2,1,1.4,0.9,1.5,1.2,0.2,1.2,1.6,6.72,678
Mërgim Vojvoda Torino,27, D(CR),M(LR),,22(7),-,3,0.6,0.7,0.6,0.3,-,0.4,0.7,6.72,1978
Remo Freuler Atalanta,30, DMC,,,28(1),1,3,0.7,0.8,0.7,1,-,0.8,1.4,6.71,2380
Johan Vásquez Genoa,23, D(CL),,,27(1),1,-,0.5,0.1,0.1,0.9,-,0.4,0.6,6.71,2282
Piotr Zielinski Napoli,28, M(CL),,,26(9),6,5,1.2,1.4,0.5,0.8,-,0.5,1.1,6.71,2099
Fernando Forestieri Udinese,32, AM(CL),FW,,0(4),2,1,0.8,0.3,0.3,1,-,-,0.5,6.71,53
Andrea Belotti Torino,28, FW,,,16(6),8,1,2.6,0.5,0.7,2.3,0.7,1.3,2.7,6.71,1378
Manolo Gabbiadini Sampdoria,30, AM(CLR),FW,,15(3),6,2,2.4,0.9,0.2,0.9,0.3,0.9,1.6,6.71,1147
Sebastiano Luperto Empoli,25, D(C),,,22(2),-,2,0.4,0.4,-,0.2,-,0.1,0.3,6.71,1957
Boris Radunovic Cagliari,26, GK,,,4,-,-,-,-,-,0.3,-,-,-,6.7,271
Leonardo Bonucci Juventus,35, D(C),,,22(2),5,1,0.7,0.5,0.2,0.3,-,-,0.5,6.7,2004
Daniele Verde Spezia,25, AM(CLR),,,21(12),8,6,1.6,1.2,0.5,0.5,0.4,0.4,0.5,6.7,1959
Joaquín Correa Inter,27, AM(CL),FW,,12(14),6,1,1.3,0.7,0.7,0.6,-,0.5,1.1,6.7,1024
Federico Fazio Salernitana,35, D(C),,,16,1,-,1,0.5,0.6,0.9,0.1,0.2,0.8,6.7,1435
Aaron Hickey Bologna,19, D(L),M(L),,34(2),5,1,0.6,0.5,0.8,2,0.1,0.8,1.3,6.69,2835
Mikkel Damsgaard Sampdoria,21, AM(CL),,,6(5),-,-,1,1,1.5,0.7,-,0.9,1.1,6.69,576
Walace Udinese,27, DMC,,,33(3),1,-,1.3,0.8,0.7,1,-,1,1.4,6.69,2972
Jovane Cabral Lazio,23, AM(CLR),FW,,2(1),1,-,2,0.3,0.7,1,-,1.7,3,6.69,192
Danilo D'Ambrosio Inter,33, D(CLR),M(LR),,9(11),1,1,0.7,0.1,0.2,0.3,0.1,0.3,0.8,6.69,990
Tommaso Pobega Torino,22, AM(C),,,24(9),4,3,1.5,0.8,0.4,1.2,0.1,0.5,1.4,6.69,2240
Nedim Bajrami Empoli,23, AM(C),,,23(12),6,5,1.5,1.5,1.2,0.4,0.2,1,1.6,6.68,2063
Alexis Saelemaekers AC Milan,22, M(R),,,22(14),1,3,1.1,1.1,1.4,1,-,0.8,1.5,6.68,1869
Ales Mateju Venezia,26, D(CLR),,,9,-,1,0.2,0.8,0.6,0.9,0.1,0.4,0.7,6.68,731
Mattia Aramu Venezia,27, AM(CR),,,25(7),7,5,1.8,1.1,0.5,2.5,0.2,0.8,1.3,6.68,2112
Mattia Viti Empoli,20, D(C),,,16(4),-,-,0.2,0.1,0.7,0.7,0.1,0.2,0.4,6.68,1489
Nahuel Molina Udinese,24, D(R),M(R),,31(4),7,2,1.3,1.1,0.6,0.5,-,0.3,1,6.68,2650
Mohamed Fares Genoa,26, D(L),M(L),,6(3),2,1,1.4,0.6,1,0.7,-,1.1,1.1,6.68,586
Andrea Ranocchia Inter,34, D(C),,,3(3),-,-,0.3,-,-,0.3,0.2,-,0.3,6.68,338
Simone Romagnoli Empoli,32, D(C),,,17(2),2,-,0.3,0.3,0.1,0.3,-,0.1,0.2,6.68,1498
Francesco Caputo Sampdoria,34, FW,,,31(5),11,4,1.5,1.1,0.4,1.1,1,0.4,1.6,6.68,2799
Ola Aina Torino,25, D(CLR),M(LR),,17(4),-,-,0.5,0.8,0.9,1.3,-,0.5,1.6,6.68,1442
Bartosz Bereszynski Sampdoria,29, D(CR),M(R),,35,-,3,0.2,0.6,0.8,1.1,-,0.5,1.1,6.67,2956
Nicolò Zaniolo Roma,22, AM(CR),FW,,23(5),2,2,2.5,1,2,2.3,0.4,1.9,3.4,6.67,1985
Lucas Torreira Fiorentina,26, DMC,,,26(5),5,1,0.9,0.7,0.2,1.4,0.1,0.3,0.8,6.67,2201
Davide Biraschi Genoa,27, D(CR),M(R),,11(3),-,-,0.2,0.2,1.1,0.8,0.1,0.1,0.5,6.67,935
Riccardo Orsolini Bologna,25, M(CR),FW,,21(8),6,3,1.8,0.7,0.9,1.5,0.4,1,1.8,6.67,1794
Pasquale Mazzocchi Salernitana,26, D(R),M(R),,15,-,2,0.3,1.2,1.2,0.5,0.1,0.8,2.1,6.67,1277
Luigi Sepe Salernitana,31, GK,,,16,-,-,-,-,-,0.2,-,-,-,6.67,1394
Jakub Kiwior Spezia,22, DMC,,,21(1),-,-,0.4,0.4,0.4,0.2,0.1,0.4,0.6,6.66,1963
Emil Audero Sampdoria,25, GK,,,29,-,-,-,0.1,-,0.2,-,-,-,6.66,2562
Morten Thorsby Sampdoria,26, M(CLR),,,35,3,1,0.7,0.4,0.4,1.1,-,0.6,1.8,6.66,2952
Omar Colley Sampdoria,29, D(C),,,31(1),-,-,0.3,-,0.1,1,-,-,0.3,6.66,2749
Nicola Zalewski Roma,20, M(L),,,9(7),-,-,0.6,0.6,0.9,1.3,0.1,0.4,1,6.66,799
Luiz Felipe Lazio,25, D(C),,,28(3),-,-,0.2,0.1,0.2,0.5,-,0.2,0.3,6.66,2494
Mattias Svanberg Bologna,23, M(CL),,,31(5),3,3,1.1,1,0.8,1.8,-,0.6,1,6.66,2576
Koray Günter Verona,27, D(C),,,29(1),-,-,0.2,0.2,0.1,0.5,-,0.1,0.5,6.66,2416
Mattia Caldara Venezia,28, D(C),,,30(1),1,-,0.5,0.1,0.1,0.7,0.1,0.1,0.4,6.66,2703
Rodrigo Bentancur Juventus,24, M(C),,,13(6),-,2,0.4,0.6,0.4,0.4,-,0.7,0.9,6.65,1157
Antonio Sanabria Torino,26, FW,,,22(7),6,2,1.7,0.6,0.4,1.2,0.7,1.3,2.7,6.65,1814
Rodrigo Becão Udinese,26, D(C),,,35,2,1,0.5,0.3,0.1,1.3,0.1,0.2,0.5,6.65,3132
Ivan Ilic Verona,21, M(C),,,30(2),1,4,0.7,0.6,0.8,1,-,0.7,1.5,6.65,2537
Mamadou Coulibaly Salernitana,23, M(C),,,9(3),2,-,0.8,0.4,1.5,0.8,-,0.5,2.3,6.64,810
Francesco Caputo Sassuolo,34, FW,,,2,-,1,2,1.5,-,1.5,-,1,1,6.64,158
Nahitan Nández Cagliari,26, M(CLR),,,16(5),-,2,1,1,1.3,1.6,0.6,1.2,1.8,6.63,1521
Alessandro Florenzi AC Milan,31, D(R),M(CLR),,12(12),2,-,0.9,0.5,0.3,0.3,0.1,-,0.5,6.63,1152
Stefano Sensi Sampdoria,26, AM(C),,,10(1),1,-,0.9,0.8,1.2,2.2,-,1.5,1.5,6.63,761
Bram Nuytinck Udinese,32, D(C),,,23(4),1,-,0.4,0.1,-,0.1,-,0.1,0.1,6.63,2037
Silvan Hefti Genoa,24, D(R),,,14(2),-,-,0.3,0.6,0.8,0.4,-,0.9,1.1,6.63,1290
Davide Zappacosta Atalanta,29, D(R),M(LR),,29(5),1,5,1.1,1,0.7,0.9,0.2,0.7,0.9,6.63,2360
Brahim Díaz AC Milan,22, AM(CLR),,,25(6),3,3,1,1,1.5,1.1,0.1,1.3,2.1,6.62,1872
Alexis Sánchez Inter,33, M(CLR),FW,,7(20),5,2,1.2,0.7,0.8,0.8,0.3,0.5,0.8,6.62,863
Igor Julio Fiorentina,24, D(C),M(L),,23(7),-,-,0.2,0.2,0.4,0.2,-,0.1,0.6,6.62,2240
Alex Ferrari Sampdoria,27, D(CR),,,20(3),1,-,0.2,0.1,0.2,1,-,0.1,0.4,6.62,1653
Matteo Pessina Atalanta,25, AM(C),,,18(9),1,1,1,0.9,0.9,1.3,0.1,0.6,1.5,6.62,1444
Koffi Djidji Torino,29, D(CL),,,21(4),-,-,0.4,0.1,0.3,0.3,-,0.4,0.6,6.61,1738
Jérémie Boga Sassuolo,25, AM(CLR),FW,,8(4),-,2,1.3,0.6,2.3,0.8,0.2,0.6,1.6,6.61,672
Andrea Consigli Sassuolo,35, GK,,,37,-,-,-,-,-,0.2,-,-,-,6.61,3322
Rolando Mandragora Torino,24, DMC,,,16(5),-,2,1.1,1.5,0.1,1,-,0.4,0.7,6.61,1319
Arthur Theate Bologna,22, D(C),,,28(3),2,1,0.7,0.2,0.6,0.3,-,0.3,0.7,6.61,2428
Roberto Soriano Bologna,31, AM(CLR),,,32(3),-,4,0.7,1.4,0.6,1.3,0.1,0.4,1.3,6.61,2639
Mattia De Sciglio Juventus,29, D(CLR),M(LR),,13(7),1,2,0.3,1,0.5,0.4,-,0.2,0.6,6.61,1168
Pawel Dawidowicz Verona,27, D(C),,,13(4),-,-,0.4,0.4,0.3,0.8,-,0.1,0.4,6.6,1196
Pietro Terracciano Fiorentina,32, GK,,,31(1),-,-,-,-,-,0.2,-,-,-,6.6,2860
Berat Djimsiti Atalanta,29, D(C),,,25(6),1,1,0.6,0.4,0.1,0.5,-,0.1,0.6,6.6,2257
Rui Patrício Roma,34, GK,,,38,-,-,-,-,-,-,-,-,0.1,6.6,3420
Rick Karsdorp Roma,27, D(R),M(R),,32(4),-,2,0.1,1.2,0.4,0.4,-,0.2,0.9,6.59,2890
Luca Pellegrini Juventus,23, D(L),M(L),,15(3),-,1,0.3,0.7,0.5,1.2,-,0.3,0.8,6.59,1117
Aleksey Miranchuk Atalanta,26, M(CR),FW,,7(12),2,5,0.7,1.2,0.8,1,0.2,0.9,1.3,6.59,769
Gianluca Mancini Roma,26, D(C),DMC,,33,-,-,0.7,0.2,0.1,0.5,-,0.1,0.4,6.59,2884
Salvatore Sirigu Genoa,35, GK,,,37,-,-,-,-,-,0.1,-,-,-,6.59,3330
Simon Kjaer AC Milan,33, D(C),,,10(1),-,-,0.5,0.2,-,0.5,-,0.1,0.2,6.59,806
Nicolò Casale Verona,24, D(C),,,30(6),-,2,0.3,0.3,0.3,0.7,-,0.2,0.6,6.58,2596
Daniele Padelli Udinese,36, GK,,,3,-,-,-,-,-,-,-,-,-,6.58,270
