Player.1,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Peter Etebo Watford,26, M(CL),FW,,4(5),-,-,0.3,0.2,0.7,0.3,-,0.2,0.3,6.31,398
Anthony Martial Man Utd,26, AM(LR),FW,,2(6),1,-,0.6,-,0.5,0.5,0.3,0.5,0.8,6.31,210
Tom Cleverley Watford,32, M(CLR),,,20(8),-,2,0.4,0.7,0.1,0.7,0.1,0.6,0.6,6.31,1626
Ki-Jana Hoever Wolves,20, M(R),,,4(4),-,-,0.1,0.1,0.5,0.5,0.1,0.5,0.3,6.31,307
Donny van de Beek Man Utd,25, M(C),,,0(8),1,-,0.3,0.4,0.1,0.3,-,0.4,0.4,6.3,69
Giovani Lo Celso Tottenham,26, M(CR),FW,,2(7),-,-,1,0.6,1,0.7,0.1,0.3,1.2,6.3,233
Ken Sema Watford,28, M(CLR),,,7(11),-,-,0.2,0.7,0.7,0.4,-,1.4,1,6.29,846
Bertrand Traoré Aston Villa,26, AM(R),FW,,1(8),-,-,0.9,-,1.1,0.4,0.2,0.2,1.3,6.28,213
Joe Gelhardt Leeds,20, FW,,,5(15),2,2,1.2,0.5,0.9,1.2,0.3,1,1.5,6.28,738
Aaron Lennon Burnley,35, M(LR),,,17(11),2,-,0.4,0.3,0.5,0.7,0.1,0.5,0.9,6.28,1548
Eric Bailly Man Utd,28, D(CR),,,3(1),-,-,-,-,-,-,-,0.3,0.8,6.28,218
Jonjoe Kenny Everton,25, D(LR),M(R),,11(4),-,1,0.3,0.7,0.3,0.4,0.1,0.2,0.5,6.27,1017
Ben Foster Watford,39, GK,,,26,-,1,-,-,-,0.2,-,-,-,6.27,2340
Mads Bech Sørensen Brentford,23, D(CL),,,9(2),-,-,0.2,0.6,-,0.4,-,-,0.2,6.27,834
Mads Roerslev Brentford,22, D(R),M(R),,12(9),1,1,0.2,0.3,0.2,0.4,0.1,0.2,0.4,6.27,1235
William Troost-Ekong Watford,28, D(C),,,15(2),-,-,0.1,0.1,0.1,0.1,0.1,-,0.3,6.27,1388
Dele Alli Everton,26, M(CL),FW,,1(10),-,-,0.3,0.6,0.5,0.6,0.2,0.5,1.4,6.26,332
Samuel Kalu Watford,24, M(LR),,,2(2),-,-,1,0.3,1,1,0.8,1.3,1.8,6.25,222
Nathan Tella Southampton,22, AM(LR),FW,,10(4),-,1,0.9,0.5,0.7,1.6,0.2,1.6,2.9,6.25,811
Steven Bergwijn Tottenham,24, AM(CLR),FW,,4(21),3,1,0.8,0.3,0.4,0.4,-,0.6,1.1,6.25,551
Willy Caballero Southampton,40, GK,,,2,-,-,-,-,-,-,-,-,-,6.25,180
Ciaran Clark Newcastle,32, D(CL),,,12(1),-,1,0.5,0.3,0.3,0.4,0.1,0.2,0.2,6.24,1015
Jesse Lingard Man Utd,29, AM(CLR),FW,,2(14),2,-,0.5,0.5,0.1,0.3,0.1,0.3,0.8,6.24,356
Lukas Rupp Norwich,31, M(CR),,,7(12),-,-,0.6,0.5,0.9,0.4,-,1,1.1,6.23,764
Todd Cantwell Norwich,24, AM(CLR),,,5(3),-,-,0.6,0.3,0.6,1.5,0.3,1,1.9,6.23,441
Crysencio Summerville Leeds,20, AM(R),,,0(6),-,-,0.3,0.3,0.7,0.2,-,0.3,0.7,6.23,126
Mark Noble West Ham,35, M(C),,,3(8),1,-,0.2,0.1,0.3,0.4,-,0.4,-,6.23,327
Kevin Long Burnley,31, D(C),,,4(2),-,-,0.7,-,-,0.5,0.2,-,0.3,6.22,408
Kieran Dowell Norwich,24, AM(CLR),,,11(8),1,1,0.4,0.8,0.4,0.2,-,0.8,0.7,6.22,913
Nikola Vlasic West Ham,24, AM(CLR),FW,,6(13),1,-,0.4,0.5,0.5,0.8,0.2,0.5,0.6,6.22,555
Karl Darlow Newcastle,31, GK,,,8,-,-,-,-,-,0.3,-,-,-,6.22,720
Tom Davies Everton,23, M(C),,,2(4),1,-,1,-,0.3,0.5,-,0.2,1,6.22,233
Ellis Simms Everton,21, FW,,,1,-,-,-,-,-,-,-,1,1,6.21,62
Carney Chukwuemeka Aston Villa,18, Midfielder,,,2(10),-,1,0.3,0.2,0.5,0.8,-,0.5,0.8,6.2,295
Dane Scarlett Tottenham,18, Forward,,,0(1),-,-,-,-,1,-,-,-,-,6.2,3
Przemyslaw Placheta Norwich,24, AM(LR),,,6(6),-,-,0.7,0.3,0.8,0.5,-,0.9,0.6,6.2,506
William Smallbone Southampton,22, M(R),,,2(2),-,-,0.3,0.3,-,0.3,-,-,0.8,6.19,134
Ashley Barnes Burnley,32, AM(CL),FW,,8(15),1,-,0.7,0.3,0.2,0.5,0.4,1,1.6,6.19,803
Troy Deeney Watford,33, FW,,,0(2),-,-,1,0.5,-,-,-,-,0.5,6.19,23
Charlie Cresswell Leeds,19, Defender,,,1(4),-,-,0.2,-,-,-,0.2,-,0.2,6.19,131
Salomón Rondón Everton,32, FW,,,8(12),1,1,1.1,0.4,0.2,0.2,0.3,0.5,1.3,6.19,783
Moussa Djenepo Southampton,23, AM(LR),,,5(7),-,-,0.9,0.5,1,0.8,-,0.8,1.9,6.18,455
Axel Tuanzebe Aston Villa,24, D(CR),,,6(3),-,-,0.2,-,-,0.3,-,-,0.3,6.18,506
André Gomes Everton,28, M(CLR),,,7(7),-,1,1,0.3,0.9,0.6,-,1.1,1.5,6.17,619
Harrison Ashby West Ham,20, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6.17,6
Jonathan Rowe Norwich,19, Forward,,,0(13),-,1,0.2,0.4,0.3,0.5,0.1,0.8,0.5,6.17,211
Dale Stephens Burnley,32, M(C),,,1(2),-,-,0.3,0.3,-,-,-,-,0.7,6.17,123
Ryan Fredericks West Ham,29, D(R),M(R),,3(4),-,-,-,0.3,-,0.1,-,0.1,0.3,6.15,304
Jarrad Branthwaite Everton,19, D(C),,,4(2),1,-,0.5,-,0.2,0.7,-,0.2,0.7,6.15,388
Marcus Forss Brentford,22, FW,,,1(6),-,1,0.7,0.1,0.1,0.1,-,0.1,1.3,6.15,203
Andrii Yarmolenko West Ham,32, AM(CR),FW,,1(18),1,-,0.6,0.2,0.2,0.2,0.2,0.1,0.2,6.15,304
Bryan Gil Tottenham,21, AM(CLR),,,0(9),-,-,0.1,0.2,0.4,0.4,-,0.2,0.7,6.15,86
Jesurun Rak-Sakyi Crystal Palace,19, Midfielder,,,1(1),-,-,-,-,-,1.5,-,1,1.5,6.15,81
Robin Olsen Aston Villa,32, GK,,,1,-,-,-,-,-,-,-,-,-,6.14,90
Josh Dasilva Brentford,23, M(C),,,2(7),-,-,0.1,0.3,0.8,0.3,-,0.6,0.6,6.14,252
Taylor Richards Brighton,21, AM(C),,,0(2),-,-,0.5,0.5,-,0.5,-,-,-,6.14,23
Chem Campbell Wolves,19, Forward,,,0(1),-,-,-,-,-,-,-,-,-,6.13,12
James McAtee Man City,19, Midfielder,,,0(2),-,-,0.5,-,0.5,-,-,1,0.5,6.13,19
Calum Chambers Arsenal,27, D(CR),DMC,,2,-,-,1,0.5,-,0.5,-,0.5,0.5,6.13,171
Tyler Morton Liverpool,19, M(C),,,1(1),-,-,-,-,-,-,-,-,1,6.13,66
Jairo Riedewald Crystal Palace,25, D(CL),DMC,,1(2),-,-,-,0.7,0.3,-,-,0.3,0.3,6.12,117
Lewis Brunt Leicester,21, Midfielder,,,0(1),-,-,-,-,1,-,-,2,1,6.12,23
Ryan Bertrand Leicester,32, D(CL),M(L),,4,-,-,-,-,-,0.3,-,1,1.5,6.1,338
Aaron Connolly Brighton,22, FW,,,1(3),-,-,0.5,0.3,-,1.5,-,0.5,0.5,6.1,155
Joe Rodon Tottenham,24, D(C),,,0(3),-,-,-,-,-,0.3,-,-,-,6.09,87
Christoph Zimmermann Norwich,29, D(C),,,2(1),-,-,0.7,-,0.3,0.7,-,-,-,6.09,158
Kayky Man City,18, Forward,,,0(1),-,-,-,-,-,-,-,-,1,6.09,6
Theo Walcott Southampton,33, M(CLR),FW,,5(4),-,-,0.7,0.1,0.1,0.7,0.2,0.1,1.1,6.09,381
Fábio Silva Wolves,19, FW,,,6(16),-,-,0.9,0.1,0.3,0.3,0.2,0.6,0.8,6.09,565
Kaide Gordon Liverpool,17, Forward,,,0(1),-,-,1,-,-,-,-,1,-,6.08,8
Sonny Perkins West Ham,18, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6.08,3
Jean-Philippe Gbamin Everton,26, D(CR),DMC,,1(2),-,-,-,-,0.7,0.3,-,0.7,0.7,6.07,67
Christos Tzolis Norwich,20, AM(L),,,3(11),-,-,0.4,0.6,-,0.3,0.1,0.3,0.7,6.06,330
Mads Bidstrup Brentford,21, Midfielder,,,0(4),-,-,-,-,-,-,-,0.3,0.5,6.06,38
Ozan Tufan Watford,27, D(R),M(CR),,4(3),-,-,0.4,0.6,0.4,-,-,0.4,0.7,6.06,338
Ashley Fletcher Watford,26, AM(CL),FW,,0(3),-,-,0.7,-,-,-,-,0.3,0.3,6.05,28
Bali Mumba Norwich,20, M(R),,,0(1),-,-,-,-,-,-,-,-,-,6.05,45
Shola Shoretire Man Utd,18, Forward,,,0(1),-,-,-,-,-,1,-,-,-,6.05,16
Anwar El Ghazi Everton,27, AM(LR),FW,,0(2),-,-,-,-,-,-,-,-,0.5,6.05,11
Jürgen Locadia Brighton,28, AM(LR),FW,,0(1),-,-,1,-,-,1,-,1,1,6.04,22
Reiss Nelson Arsenal,22, M(LR),,,0(1),-,-,1,1,-,-,-,-,-,6.04,19
Cody Drameh Leeds,20, D(R),,,1(2),-,-,-,0.3,0.7,-,-,-,1.7,6.03,126
Emerson Chelsea,27, D(L),M(L),,0(1),-,-,-,-,-,-,-,-,-,6.03,4
Trézéguet Aston Villa,27, AM(LR),,,0(1),-,-,1,-,1,-,-,-,2,6.03,10
Dwight Gayle Newcastle,32, AM(LR),FW,,0(8),-,-,0.3,0.3,-,0.3,-,-,0.1,6.02,34
Tyler Onyango Everton,19, Midfielder,,,0(3),-,-,0.3,-,-,-,-,-,-,6.02,27
Cameron Archer Aston Villa,20, FW,,,0(3),-,-,0.3,-,-,-,-,0.7,0.3,6.02,24
Kasey McAteer Leicester,20, Midfielder,,,0(1),-,-,-,-,-,-,-,-,1,6.01,2
Dominic Thompson Brentford,21, D(L),M(L),,2,-,-,0.5,-,-,-,-,-,1,6.01,148
Jeremy Sarmiento Brighton,19, Forward,,,1(4),-,-,-,-,0.2,0.4,-,0.2,0.8,6,45
Alex Král West Ham,24, DMC,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Daniel Chesters West Ham,20, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Hélder Costa Leeds,28, AM(CLR),,,0(1),-,-,1,-,-,2,-,-,1,6,20
Moise Kean Everton,22, AM(L),FW,,0(1),-,-,-,-,-,-,-,1,-,6,1
Nohan Kenneh Leeds,19, Midfielder,,,1,-,-,-,-,-,-,-,-,-,6,1
Wesley Moraes Aston Villa,25, FW,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Stuart McKinstry Leeds,19, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,5.99,3
Lewis Dobbin Everton,19, Forward,,,0(3),-,-,-,-,-,0.3,-,0.3,0.3,5.99,30
Alejandro Garnacho Man Utd,17, Midfielder,,,0(2),-,-,-,-,-,-,-,-,-,5.98,12
Nathan Ferguson Crystal Palace,21, D(LR),,,0(1),-,-,-,-,-,-,-,-,-,5.98,8
Nathan Young-Coombes Brentford,19, Forward,,,0(1),-,-,-,-,-,-,-,-,1,5.98,3
Tony Springett Norwich,19, Midfielder,,,1(2),-,-,0.3,0.7,0.3,1.3,-,1,0.7,5.97,141
Hannibal Mejbri Man Utd,19, Midfielder,,,1(1),-,-,0.5,-,0.5,-,0.5,0.5,0.5,5.97,68
Cenk Tosun Everton,31, FW,,,0(1),-,-,-,-,-,-,-,-,1,5.96,6
Jaden Philogene-Bidace Aston Villa,20, AM(L),,,0(1),-,-,-,-,-,1,-,3,-,5.95,4
Folarin Balogun Arsenal,20, FW,,,1(1),-,-,1.5,-,-,0.5,0.5,-,2,5.95,70
Morgan Gibbs-White Wolves,22, AM(CR),FW,,0(2),-,-,1,-,-,-,-,-,-,5.94,7
Evan Ferguson Brighton,17, Forward,,,0(1),-,-,-,-,-,-,-,-,1,5.93,22
Keinan Davis Aston Villa,24, FW,,,0(1),-,-,-,-,-,1,-,1,2,5.92,11
Liam McCarron Leeds,21, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,5.91,9
Lewis Bate Leeds,19, Midfielder,,,1(2),-,-,0.3,-,0.3,0.3,-,0.7,3,5.82,147
Freddie Woodman Newcastle,25, GK,,,4,-,-,-,-,-,-,-,-,-,5.81,360
Sead Kolasinac Arsenal,28, D(CL),DMC,M(L),1(1),-,-,-,-,-,-,-,-,-,5.72,91
Isaac Price Everton,18, Midfielder,,,0(1),-,-,1,-,-,-,-,1,-,5.7,12
Jonas Lössl Brentford,33, GK,,,2,-,-,-,-,-,-,-,-,-,5.55,180
Jed Steer Aston Villa,29, GK,,,1,-,-,-,-,-,-,-,-,-,5.46,90
