Player.1,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Salvi Sánchez Cadiz,31, AM(R),,,17(6),2,1,0.9,0.3,0.4,0.7,-,0.2,1.3,6.3,1403
Ángel Montoro Granada,33, M(C),,,13(11),1,1,0.9,1,-,0.8,0.1,0.5,0.8,6.29,1331
Ximo Navarro Deportivo Alaves,32, D(CLR),,,16(2),-,-,0.6,0.2,0.3,1.4,0.1,0.3,1.1,6.29,1351
Riqui Puig Barcelona,22, M(C),,,2(13),1,-,0.6,0.3,0.3,0.7,-,0.7,0.6,6.29,475
Luca Zidane Rayo Vallecano,24, GK,,,8,-,-,-,-,0.3,0.1,-,-,-,6.29,646
Beñat Turrientes Real Sociedad,20, Midfielder,,,1(7),-,-,0.9,0.4,0.9,0.4,-,0.4,0.3,6.29,201
Edgar Méndez Deportivo Alaves,32, M(LR),FW,,17(15),1,1,0.8,0.6,0.4,1,0.5,0.6,1.5,6.29,1614
Hugo Duro Getafe,22, AM(L),FW,,0(1),-,-,2,-,-,1,-,-,-,6.29,11
Marc Cucurella Getafe,23, D(CL),M(L),,0(1),-,-,1,1,1,1,-,-,-,6.29,22
Rubén Peña Villarreal,30, D(R),M(LR),,1(6),-,-,0.4,0.3,0.3,0.6,-,0.9,0.3,6.28,127
Jason Valencia,27, M(R),,,1(4),-,-,0.4,0.6,0.6,0.8,-,0.8,0.4,6.28,74
Emerson Royal Barcelona,23, D(R),M(R),,1(2),-,-,-,-,-,1,-,-,-,6.28,90
José Ángel Carmona Sevilla,20, Defender,,,0(1),-,-,-,-,1,1,-,-,-,6.28,23
Sergio Santos Real Madrid,21, Defender,,,0(1),-,-,-,1,-,-,-,-,-,6.28,10
Iván Marcone Elche,32, DMC,,,10(10),-,-,0.1,-,0.5,0.2,-,0.2,0.3,6.28,807
Amath Ndiaye Mallorca,25, AM(L),,,9(10),-,1,0.6,0.3,0.8,0.9,0.3,1,1.3,6.28,884
Portu Real Sociedad,30, AM(CLR),FW,,17(20),1,2,0.7,0.5,0.2,0.7,0.3,0.5,0.9,6.28,1587
Nolito Celta Vigo,35, AM(CL),,,15(17),2,-,0.6,0.5,0.4,0.3,0.2,0.7,0.8,6.28,1384
Abdón Prats Mallorca,29, FW,,,8(17),3,-,0.7,0.4,0.3,0.6,0.1,0.8,0.7,6.27,636
Nicolás Melamed Espanyol,21, AM(L),,,7(24),2,-,0.6,0.4,0.7,1.2,0.1,0.6,1,6.27,1102
Alberto Soro Granada,23, AM(LR),,,7(9),-,-,0.4,0.5,0.4,0.3,0.1,0.9,1.1,6.27,575
Näis Djouahra Real Sociedad,22, Midfielder,,,1(6),-,-,0.7,0.6,0.4,0.3,0.1,0.7,1.3,6.27,209
Aarón Escandell Granada,26, GK,,,4(1),-,-,-,-,-,0.2,-,-,-,6.27,284
Juan Iglesias Getafe,23, D(R),M(R),,7(13),-,1,0.3,0.4,0.3,0.9,0.1,0.4,0.7,6.27,713
Asier Villalibre Athletic Bilbao,24, FW,,,3(16),2,-,1,0.2,0.2,0.7,0.2,0.7,0.9,6.27,540
Allan-Roméo Nyom Getafe,34, D(LR),M(R),,3(2),-,-,-,0.4,-,0.6,-,0.2,0.2,6.26,244
Santiago Arzamendia Cadiz,24, M(L),,,5(9),1,-,0.5,0.1,0.2,0.3,0.1,0.4,0.9,6.26,464
Alejandro Primo Levante,17, Goalkeeper,,,1,-,-,-,-,-,-,-,-,-,6.26,90
Aitor Ruibal Real Betis,26, D(R),M(LR),,9(10),-,-,1.1,0.6,0.7,0.8,0.1,0.6,1.3,6.26,858
Nicolas Jackson Villarreal,20, Forward,,,0(9),-,-,0.6,0.3,0.4,0.6,0.1,0.7,1,6.26,158
Unai Núñez Athletic Bilbao,25, D(C),,,7(2),-,-,0.7,0.2,0.3,0.8,-,0.1,0.4,6.25,621
Mario Suárez Rayo Vallecano,35, D(C),M(C),,8(6),-,-,0.6,0.1,0.3,0.4,-,0.1,0.3,6.25,710
Tomás Pina Deportivo Alaves,34, M(C),,,16(13),-,-,0.2,0.1,0.1,1,-,0.2,0.4,6.24,1444
Julen Lobete Real Sociedad,21, Forward,,,2(11),2,-,0.8,0.1,0.2,0.8,0.4,0.4,1.2,6.24,276
Iván Romero Sevilla,21, Forward,,,2(3),-,-,0.4,-,0.6,1.2,0.2,1.2,1.2,6.24,178
José Mari Cadiz,34, DMC,,,4(7),-,-,0.4,0.1,0.1,0.6,-,0.3,0.4,6.24,384
Myrto Uzuni Granada,27, AM(L),FW,,9(6),1,1,0.7,0.5,0.6,0.8,0.5,0.6,1.9,6.24,859
Antonio Barragán Elche,34, D(CR),M(R),,12(4),-,-,0.1,0.1,-,1.1,-,0.1,0.6,6.24,1023
Mario Hernández Rayo Vallecano,23, Defender,,,5(4),1,-,0.3,0.2,0.2,0.4,0.1,0.3,1,6.24,394
Fran Mérida Espanyol,32, AM(C),,,4(7),-,-,0.4,0.4,0.8,0.5,-,0.2,0.2,6.24,265
Javier Pastore Elche,32, AM(CLR),,,7(7),-,-,0.6,0.8,0.6,0.4,0.1,0.8,0.7,6.24,526
Koffi Getafe,20, Defender,,,1(2),-,1,0.3,0.3,1,0.3,-,-,0.7,6.23,78
Nicolás Serrano Athletic Bilbao,19, Forward,,,3(11),1,-,0.6,0.2,0.3,0.4,0.1,0.1,1.1,6.23,308
Darío Poveda Getafe,25, Forward,,,3(12),1,-,0.3,0.2,0.5,0.1,0.1,0.5,1.4,6.23,372
Clément Grenier Mallorca,31, M(CL),,,0(5),1,-,0.2,0.2,-,-,-,0.2,-,6.23,57
Javi Llabrés Mallorca,19, Midfielder,,,1(4),-,-,1,0.6,0.8,-,0.2,0.2,0.8,6.23,129
Vitolo Getafe,32, M(CLR),FW,,1(6),-,-,0.1,0.4,0.7,1.3,0.1,0.3,0.6,6.23,217
Oier Zarraga Athletic Bilbao,23, M(R),,,8(23),1,-,0.6,0.2,0.1,0.4,-,0.3,0.6,6.23,1151
Ander Martín Real Sociedad,21, Forward,,,1(4),-,-,0.6,0.4,0.2,-,-,0.2,1.2,6.23,85
Martín Calderón Cadiz,23, Midfielder,,,1(5),-,-,0.3,0.2,0.2,0.2,-,-,0.2,6.22,111
Rober Ibáñez Osasuna,29, AM(R),,,1(3),-,-,0.8,0.5,0.5,1.3,0.3,0.8,1,6.22,91
Jaume Doménech Valencia,31, GK,,,4(1),-,-,-,-,-,-,-,-,-,6.22,343
Gabriel Veiga Celta Vigo,20, Midfielder,,,0(7),-,-,0.3,0.1,0.9,0.4,-,0.1,0.4,6.22,102
Iñigo Pérez Osasuna,34, D(L),M(CL),,4(6),1,-,0.4,0.8,-,0.3,-,0.3,-,6.22,337
Miguelón Espanyol,26, D(R),,,1(1),-,-,-,-,1,0.5,-,-,1,6.22,70
Álvaro Jiménez Cadiz,27, M(R),,,1(8),-,-,0.3,0.2,0.9,0.8,-,0.2,1,6.21,228
Pablo Piatti Elche,33, M(CLR),,,3(7),-,-,0.4,0.4,0.2,0.8,0.1,0.4,1,6.21,307
Nikola Vukcevic Levante,30, DMC,,,0(6),-,-,0.2,0.3,0.2,0.2,-,-,0.3,6.21,114
Jakub Jankto Getafe,26, M(CLR),,,7(8),-,2,0.4,0.3,0.3,0.5,-,0.3,0.5,6.2,585
Carlos Bacca Granada,35, FW,,,5(13),-,1,0.5,0.4,0.4,0.4,0.3,0.2,0.4,6.2,509
Yusuf Demir Barcelona,19, Forward,,,2(4),-,-,0.2,-,0.8,0.7,-,0.8,1.3,6.2,191
Tachi Deportivo Alaves,24, D(C),,,2(3),-,-,-,0.2,-,0.8,-,-,0.4,6.2,238
Germán Valera Real Sociedad,20, Forward,,,0(3),-,-,0.3,-,0.7,-,-,0.3,1.3,6.2,49
Roberto Soldado Levante,37, FW,,,7(11),3,2,0.9,0.4,0.2,0.3,0.5,0.2,0.7,6.2,664
Loren Morón Espanyol,28, FW,,,4(17),1,-,0.5,0.2,0.2,0.7,0.3,0.4,0.8,6.2,556
Matías Arezo Granada,19, Forward,,,1(7),-,-,0.6,0.8,0.3,0.1,-,0.4,1.1,6.2,156
Miguel De la Fuente Deportivo Alaves,22, FW,,,10(12),1,1,1,0.2,0.6,0.9,0.2,0.5,1.5,6.19,828
Jordi Mboula Mallorca,23, AM(R),,,5(6),-,-,0.5,0.3,0.6,0.8,0.5,0.7,1,6.19,433
Peter Real Madrid,19, Midfielder,,,0(3),-,-,0.7,0.7,0.3,0.7,-,0.3,0.3,6.19,25
Sergio Postigo Levante,33, D(C),,,10(3),-,-,0.2,0.2,-,0.2,-,0.1,0.2,6.19,849
Monchu Granada,22, M(C),,,7(7),-,-,0.6,0.2,0.4,0.8,-,0.6,0.9,6.18,665
Facundo Pellistri Deportivo Alaves,20, AM(R),,,6(15),-,-,0.3,0.3,0.5,1,0.1,0.6,1.1,6.18,665
José Pozo Rayo Vallecano,26, AM(C),,,0(5),-,-,0.6,0.6,-,0.4,-,0.4,0.4,6.18,68
Diego Conde Getafe,23, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.18,5
Isma Ruiz Granada,21, Midfielder,,,3(5),-,-,0.5,0.3,0.3,0.4,0.1,0.1,0.1,6.18,282
Enric Franquesa Levante,25, Defender,,,6(10),-,-,0.1,0.2,0.6,0.4,0.1,0.5,0.6,6.18,618
Daniel Villahermosa Espanyol,21, Midfielder,,,0(1),-,-,-,-,1,1,-,1,1,6.17,22
Daniel Wass Atletico,33, D(LR),M(CLR),,0(1),-,-,-,-,1,1,1,-,-,6.17,45
Saul García Deportivo Alaves,27, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6.17,3
Koba Koindredi Valencia,20, Midfielder,,,1(9),-,-,0.1,0.2,0.2,0.6,-,0.3,0.6,6.16,175
Diego Lainez Real Betis,21, AM(R),,,1(6),-,-,0.1,0.4,0.9,0.1,-,1.1,0.4,6.16,136
José Macías Getafe,22, Forward,,,2(5),-,-,0.6,-,0.7,1.6,0.6,0.3,1.4,6.16,202
Pere Pons Deportivo Alaves,29, M(C),,,17(10),1,-,0.6,0.4,0.1,0.6,0.1,0.4,1.3,6.16,1376
Manu Vallejo Deportivo Alaves,25, FW,,,2(9),1,1,0.3,0.4,0.1,0.3,-,0.4,1.2,6.15,366
José Fontán Celta Vigo,22, D(CL),,,3(6),-,-,0.1,0.2,0.1,-,-,0.1,-,6.15,274
Kévin Rodrigues Rayo Vallecano,28, D(L),M(L),,5(8),-,-,0.3,0.2,0.2,0.5,-,0.4,0.8,6.15,434
Iván Chapela Cadiz,23, Forward,,,4(5),-,-,0.3,0.2,0.3,1,0.1,0.3,0.9,6.15,400
Alex Petxarroman Athletic Bilbao,25, Defender,,,1(16),-,-,0.1,0.1,0.2,0.7,-,0.2,0.5,6.15,401
Oier Sanjurjo Osasuna,36, D(CR),M(C),,9(17),1,-,0.3,0.1,0.1,0.2,0.1,0.2,0.3,6.15,751
Orbelín Pineda Celta Vigo,26, Midfielder,,,0(7),-,-,0.7,0.1,0.1,0.6,-,0.4,0.3,6.14,94
Balde Barcelona,18, Defender,,,2(3),-,-,0.2,0.2,0.2,0.8,-,0.6,0.8,6.14,188
Dídac Vilá Espanyol,32, D(L),M(L),,1(8),-,-,-,0.3,0.1,0.1,-,-,0.7,6.14,197
Augusto Solari Celta Vigo,30, AM(CR),,,4(22),-,-,0.3,0.2,0.3,0.4,-,0.5,0.7,6.14,700
Sergio Rico Mallorca,28, GK,,,14,-,-,-,0.1,-,-,-,-,-,6.13,1260
Wu Lei Espanyol,30, AM(CLR),FW,,4(19),1,-,0.3,0.3,-,0.2,0.2,-,0.3,6.13,461
Álvaro Bastida Cadiz,18, Midfielder,,,2(4),-,-,-,-,-,-,-,-,-,6.13,195
Jaime Mata Getafe,33, FW,,,5(18),1,-,0.4,0.3,0.2,0.7,0.4,0.3,1.5,6.13,664
John Guidetti Deportivo Alaves,30, FW,,,2(8),-,-,1,0.4,0.4,0.3,0.3,0.2,0.6,6.12,274
Javier López Deportivo Alaves,20, D(L),,,4(5),-,-,-,0.4,0.2,1.3,-,0.7,0.7,6.12,458
Alejandro Cantero Levante,21, FW,,,4(21),-,1,0.6,0.1,0.3,0.2,-,0.3,0.6,6.12,597
Hugo Álvarez Celta Vigo,18, Midfielder,,,0(1),-,-,1,-,-,-,-,-,2,6.12,10
Landry Dimata Espanyol,24, FW,,,4(13),-,-,0.5,0.3,0.4,1.2,0.2,0.6,1.4,6.12,537
Marcos Mauro Cadiz,31, D(C),,,1(2),-,-,-,-,-,0.3,-,-,-,6.12,136
Jaume Grau Osasuna,25, DMC,,,0(1),-,-,-,-,-,-,-,-,-,6.11,2
Loren Morón Real Betis,28, FW,,,0(1),-,-,-,-,-,-,-,-,1,6.11,3
Mamadou Sylla Deportivo Alaves,28, FW,,,4(9),-,-,0.2,0.2,0.2,0.5,0.5,0.2,1.2,6.11,391
Josema Elche,26, D(CL),,,1(5),-,-,-,0.2,-,0.7,-,-,0.7,6.11,181
Luismi Cruz Sevilla,21, Midfielder,,,0(2),-,-,-,-,0.5,-,-,-,-,6.1,12
Jonathan Silva Getafe,27, D(CL),M(L),,1(8),-,-,0.1,0.2,0.1,0.6,-,0.4,0.2,6.1,222
Yan Eteki Granada,24, DMC,,,2(10),-,-,0.1,0.1,0.1,0.4,-,0.6,0.5,6.1,337
Dani Raba Villarreal,26, AM(CR),,,0(7),-,-,-,0.6,0.1,0.7,0.1,0.3,0.7,6.1,83
Marc Pubill Levante,18, Defender,,,5(6),-,1,0.5,0.5,0.4,0.7,-,0.3,1.4,6.1,512
Martín Cáceres Levante,35, D(CLR),M(R),,9(1),-,-,-,0.3,0.1,0.8,-,0.1,0.4,6.09,670
Juan Cala Cadiz,32, D(C),,,11(4),-,-,0.3,0.1,0.1,0.5,0.1,0.2,0.2,6.09,948
Unai Ropero Deportivo Alaves,20, Midfielder,,,0(1),-,-,-,-,-,1,-,1,1,6.08,11
Víctor Camarasa Real Betis,28, M(CR),,,0(7),-,-,0.1,-,-,0.4,-,-,0.7,6.08,102
Rubén Iranzo Valencia,19, Defender,,,1(3),-,-,0.3,-,-,-,-,-,-,6.08,134
Mamadou Sylla Rayo Vallecano,28, FW,,,1(11),-,-,0.9,0.2,0.3,0.3,0.2,0.2,0.8,6.07,247
Estanis Pedrola Barcelona,18, Forward,,,0(1),-,-,-,-,-,-,-,-,1,6.07,10
Manu Vallejo Valencia,25, FW,,,0(9),-,-,0.3,0.1,-,0.1,0.1,0.3,0.2,6.07,90
Eray Cömert Valencia,24, D(C),,,5(3),-,-,0.4,0.1,-,-,-,-,0.4,6.07,408
Milutin Osmajic Cadiz,22, Forward,,,2(8),-,-,0.4,-,0.2,0.7,0.5,0.3,1.4,6.06,251
Aleix Febas Mallorca,26, AM(C),,,1(3),-,-,-,0.3,0.3,1.3,-,0.3,0.8,6.06,115
Florin Andone Cadiz,29, FW,,,1(4),-,-,0.6,0.6,0.4,0.4,0.6,0.6,1.8,6.06,174
Álvaro Vadillo Espanyol,27, AM(LR),,,0(3),-,-,-,-,-,0.3,-,-,-,6.06,6
Iker Benito Osasuna,19, Forward,,,1(3),-,-,0.8,0.3,0.5,0.8,-,1,1,6.06,117
Carlo García Villarreal,21, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6.05,6
Joan Sastre Mallorca,25, D(R),,,2(5),-,-,0.3,-,0.4,0.9,-,0.3,0.3,6.05,255
Lago Junior Mallorca,31, M(L),,,1(5),-,-,1,-,0.5,1.2,-,1,0.5,6.05,175
Dani Raba Granada,26, AM(CR),,,0(2),-,-,-,-,-,0.5,-,1.5,1.5,6.05,24
Tomás Mendes Deportivo Alaves,17, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6.04,8
Víctor Gómez Espanyol,22, D(R),M(R),,0(1),-,-,-,-,-,-,-,-,-,6.04,3
Yacine Qasmi Rayo Vallecano,31, Forward,,,0(1),-,-,-,-,-,-,-,-,1,6.03,3
Aleksander Sedlar Mallorca,30, D(C),,,3(7),-,-,-,0.2,-,0.6,-,-,0.3,6.02,401
Erick Cabaco Getafe,27, D(C),,,6(5),-,1,0.1,0.2,-,0.4,-,-,0.1,6.02,405
Alejandro Asensio Rayo Vallecano,21, Forward,,,0(2),-,-,0.5,0.5,-,-,-,-,1,6.02,12
Mario Dominguez Valencia,18, Midfielder,,,0(2),-,-,-,-,-,-,-,-,-,6.02,23
David Timor Getafe,32, D(C),M(C),,3(4),-,-,1.1,0.1,0.1,0.3,-,0.7,0.1,6.01,339
Álvaro Sanz Barcelona,21, Midfielder,,,0(2),-,-,-,0.5,-,0.5,-,-,-,6.01,27
Ander Capa Athletic Bilbao,30, D(R),M(R),,0(1),-,-,1,-,-,-,-,-,-,6.01,3
Omar Faraj Levante,20, Forward,,,0(1),-,-,-,-,-,-,-,-,1,6.01,3
Adrián Butzke Granada,23, FW,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Benjamin Lecomte Atletico,31, GK,,,1,-,-,-,-,-,-,-,-,-,6,1
Giuliano Simeone Atletico,19, Forward,,,0(1),-,-,-,-,-,2,-,-,-,6,1
Luca Koleosho Espanyol,17, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Miguel Baeza Celta Vigo,22, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Mika Mármol Barcelona,20, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Nikita Iosifov Villarreal,21, Midfielder,,,0(1),-,-,-,-,1,-,-,-,-,6,1
Peru Nolaskoain Athletic Bilbao,23, Defender,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Raúl García Real Betis,21, Forward,,,0(1),-,-,-,-,-,-,-,-,-,6,1
Valentino Fattore Sevilla,20, Defender,,,0(1),-,-,-,-,-,-,-,1,-,6,1
Gori Espanyol,20, Midfielder,,,0(1),-,-,-,1,-,-,-,-,-,5.99,8
Iván Martín Deportivo Alaves,23, Midfielder,,,2(4),-,-,0.2,-,-,0.2,-,1,0.5,5.99,166
Álvaro Aguirre Rayo Vallecano,22, Forward,,,0(1),-,-,-,-,-,-,-,-,1,5.98,8
Matthew Hoppe Mallorca,21, FW,,,1(4),-,1,0.4,0.6,-,0.2,0.4,0.8,0.6,5.98,130
Javier Serrano Atletico,19, Midfielder,,,1(4),-,-,-,-,-,0.2,-,-,0.6,5.97,67
Barbero Osasuna,23, Forward,,,0(6),-,-,-,-,-,0.2,-,0.3,0.8,5.97,16
Andrés Martín Rayo Vallecano,22, Forward,,,1(6),-,-,0.7,-,0.1,0.3,0.4,0.7,0.6,5.96,182
Jesús Santiago Valencia,18, Midfielder,,,0(3),-,-,-,-,-,0.3,-,0.3,0.7,5.96,81
Jon Morcillo Athletic Bilbao,23, AM(L),,,0(7),-,-,0.1,-,-,0.1,-,0.1,0.6,5.96,49
Javi Díaz Sevilla,25, Goalkeeper,,,1,-,-,-,-,-,-,-,-,-,5.94,90
Juan Latasa Real Madrid,21, Forward,,,0(1),-,-,1,-,-,-,-,-,1,5.94,8
Cristhian Mosquera Valencia,17, Defender,,,3(3),-,-,0.2,-,-,-,-,-,0.3,5.91,211
Hugo Sotelo Celta Vigo,18, Midfielder,,,0(1),-,-,-,-,-,-,-,-,-,5.91,1
Chema Rodríguez Getafe,30, D(CL),,,2,-,-,0.5,0.5,-,-,-,-,-,5.89,47
Juanlu Sánchez Sevilla,18, Midfielder,,,0(1),-,-,-,-,-,-,-,-,1,5.89,4
Marc Tenas Deportivo Alaves,21, Forward,,,0(3),-,-,-,0.3,0.3,0.3,-,0.3,1.3,5.88,51
Dominik Greif Mallorca,25, GK,,,1,-,-,-,-,-,-,-,-,-,5.86,90
Jesús Areso Osasuna,22, Defender,,,2(1),-,-,-,0.3,-,1.3,-,1.3,1.7,5.83,189
Javier Ontiveros Osasuna,24, AM(LR),,,0(3),-,-,0.7,-,0.3,0.3,-,0.3,-,5.81,36
Pedro Benito Cadiz,22, Forward,,,0(1),-,-,-,-,-,-,-,-,2,5.81,31
Sergio Barcia Granada,21, Midfielder,,,1,-,-,-,-,-,-,-,1,-,5.62,77
Juan Pérez Osasuna,25, GK,,,2,-,-,-,-,-,-,-,-,-,5.44,180
Joan García Espanyol,21, Goalkeeper,,,1(1),-,-,-,-,-,-,-,-,-,5,107
Josep Gayá Mallorca,21, Defender,,,1,-,-,-,-,-,-,-,-,1,4.74,59
